"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
183238;2019-01-03;"quinta-feira";"08:45:00";"BA";242;414;"SEABRA";"Defeito Mecânico no Veículo";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";39;1;14;22;0;2;36;4;"-12.485007";"-41.73613";"SR-BA";"DEL 10/10";"UOP02/BA"
183240;2019-01-03;"quinta-feira";"16:00:00";"SC";101;132,7;"BALNEARIO CAMBORIU";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;"-26.9992";"-48.646";"SR-SC";"DEL8/4";"UOP03/SC"
183241;2019-01-03;"quinta-feira";"17:15:00";"CE";222;310,7;"TIANGUA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";3;0;0;1;2;0;1;2;"-3.706697";"-40.977062";"SR-CE";"DEL16/4";"UOP02/CE"
183242;2019-01-03;"quinta-feira";"06:00:00";"BA";242;489;"OLIVEIRA DOS BREJINHOS";"Ultrapassagem Indevida";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";7;0;3;2;2;0;5;3;"-12.414012";"-42.368441";"SR-BA";"DEL10/6";"UOP01/BA"
183243;2019-01-03;"quinta-feira";"18:00:00";"SC";101;204;"SAO JOSE";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Não Informado";"Sim";2;0;1;0;1;0;1;2;"-27.5832";"-48.6151";"SR-SC";"DEL8/1";"UOP01/SC"
183244;2019-01-03;"quinta-feira";"18:00:00";"SP";116;271,4;"TABOAO DA SERRA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;2;0;1;0;2;2;"-23.61122";"-46.7756";"SR-SP";"DEL6/4";"UOP01/SP"
183245;2019-01-03;"quinta-feira";"12:05:00";"BA";116;16;"VITORIA DA CONQUISTA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;"-14.902334";"-40.848053";"SR-BA";"DEL10/8";"UOP01/BA"
183246;2019-01-03;"quinta-feira";"18:40:00";"SC";282;3;"FLORIANOPOLIS";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;2;0;2;0;2;3;"-27.600384";"-48.599705";"SR-SC";"DEL8/1";"UOP01/SC"
183247;2019-01-03;"quinta-feira";"16:00:00";"PE";232;354,2;"FLORES";"Animais na Pista";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;"-8.048491";"-37.840546";"SR-PE";"DEL11/4";"UOP01/PE"
183248;2019-01-03;"quinta-feira";"17:00:00";"AL";101;237,8;"PORTO REAL DO COLEGIO";"Ingestão de Álcool";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;0;1;0;0;1;1;"-10.175445";"-36.824844";"SR-AL";"DEL13/2";"UOP02/AL"
183249;2019-01-03;"quinta-feira";"19:00:00";"DF";20;4,1;"BRASILIA";"Ingestão de Álcool";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Múltipla";"Não Informado";"Sim";2;0;1;0;1;0;1;2;"-15.67561475";"-47.82300621";"SR-DF";"DF";"UOP04/DF"
183250;2019-01-03;"quinta-feira";"17:30:00";"BA";324;620,5;"SALVADOR";"Defeito Mecânico no Veículo";"Colisão com objeto estático";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-12.919";"-38.465";"SR-BA";"DEL10/1";"UOP01/BA"
183251;2019-01-03;"quinta-feira";"18:50:00";"PR";158;397;"LARANJEIRAS DO SUL";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Sim";1;0;1;0;0;0;1;1;"-25.372154";"-52.390148";"SR-PR";"DEL7/4";"UOP03/PR"
183252;2019-01-03;"quinta-feira";"19:10:00";"PR";369;197;"APUCARANA";"Falta de Atenção à Condução";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;"-23.51878136";"-51.42921209";"SR-PR";"DEL7/7";"UOP03/PR"
183253;2019-01-03;"quinta-feira";"17:15:00";"PB";230;504;"CAJAZEIRAS";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-6.8944";"-38.5429";"SR-PB";"DEL14/3";"UOP03/PB"
183254;2019-01-03;"quinta-feira";"18:30:00";"MG";381;334;"NOVA ERA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-19.7784";"-43.0437";"SR-MG";"DEL4/3";"UOP01/MG"
183255;2019-01-03;"quinta-feira";"18:30:00";"PR";277;99;"CURITIBA";"Desobediência às normas de trânsito pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;2;0;1;1;2;2;"-25.43140682";"-49.35945164";"SR-PR";"DEL7/1";"UOP04/PR"
183256;2019-01-03;"quinta-feira";"14:00:00";"MG";153;88;"PRATA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Não Informado";"Não";3;0;0;1;2;0;1;1;"-19.01798047";"-49.01687622";"SR-MG";"DEL4/15";"UOP03/MG"
183257;2019-01-03;"quinta-feira";"14:37:00";"MG";153;113;"PRATA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;"-19.35293482";"-48.89808655";"SR-MG";"DEL4/15";"UOP03/MG"
183259;2019-01-03;"quinta-feira";"15:50:00";"MG";153;30;"CENTRALINA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-18.6855";"-49.1526";"SR-MG";"DEL4/15";"UOP03/MG"
183260;2019-01-03;"quinta-feira";"11:20:00";"MA";10;251;"IMPERATRIZ";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;"-5.543249";"-47.464447";"SR-MA";"DEL18/4";"UOP01/MA"
183261;2019-01-03;"quinta-feira";"16:50:00";"MA";10;236;"GOVERNADOR EDISON LOBAO";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";6;0;1;0;5;0;1;3;"-5.655617";"-47.388985";"SR-MA";"DEL18/4";"UOP01/MA"
183262;2019-01-03;"quinta-feira";"20:00:00";"RS";116;226;"DOIS IRMAOS";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Fatais";"Anoitecer";"Decrescente";"Chuva";"Simples";"Reta";"Não";2;1;0;1;0;0;1;1;"-29.601135";"-51.118118";"SR-RS";"DEL9/5";"UOP02/RS"
183263;2019-01-03;"quinta-feira";"18:50:00";"RS";116;455,2;"SAO LOURENCO DO SUL";"Mal Súbito";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";3;0;2;0;1;0;2;3;"-31.27209536";"-52.00550079";"SR-RS";"DEL9/2";"UOP02/RS"
183264;2019-01-03;"quinta-feira";"20:15:00";"PR";153;163,4;"VENTANIA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Nublado";"Simples";"Não Informado";"Não";1;1;0;0;0;0;0;1;"-24.258533";"-50.249423";"SR-PR";"DEL7/3";"UOP05/PR"
183265;2019-01-03;"quinta-feira";"18:50:00";"PE";101;56,3;"RECIFE";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-7.9641";"-34.9158";"SR-PE";"DEL11/1";"UOP02/PE"
183266;2019-01-03;"quinta-feira";"17:30:00";"GO";80;14;"PADRE BERNARDO";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-15.426183";"-48.195811";"SR-DF";"GO";"UOP06/DF"
183267;2019-01-03;"quinta-feira";"19:25:00";"PR";116;47,1;"CAMPINA GRANDE DO SUL";"Velocidade Incompatível";"Colisão com objeto estático";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;0;0;2;0;0;2;"-25.210619";"-48.897217";"SR-PR";"DEL7/1";"UOP02/PR"
183268;2019-01-03;"quinta-feira";"20:40:00";"GO";60;162,6;"GOIANIA";"Ingestão de Álcool";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Desvio Temporário";"Sim";1;0;1;0;0;0;1;1;"-16.6953";"-49.3255";"SR-GO";"DEL1/1";"UOP02/GO"
183270;2019-01-03;"quinta-feira";"18:00:00";"SC";116;174;"SAO CRISTOVAO DO SUL";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";5;0;4;0;1;0;4;2;"-27.262749";"-50.444603";"SR-SC";"DEL8/5";"UOP03/SC"
183272;2019-01-03;"quinta-feira";"20:35:00";"SP";116;28,4;"CRUZEIRO";"Falta de Atenção à Condução";"Engavetamento";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";5;0;0;0;5;0;0;3;"-22.62492";"-44.915722";"SR-SP";"DEL6/8";"UOP01/SP"
183274;2019-01-03;"quinta-feira";"21:30:00";"PR";376;211,1;"MANDAGUARI";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";5;3;0;2;0;0;2;2;"-23.55174";"-51.6654";"SR-PR";"DEL7/7";"UOP04/PR"
183275;2019-01-03;"quinta-feira";"16:35:00";"MG";116;651,2;"FERVEDOURO";"Falta de Atenção à Condução";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Curva";"Sim";3;0;0;1;1;1;1;2;"-20.7138821";"-42.28238951";"SR-MG";"DEL4/7";"UOP03/MG"
183276;2019-01-03;"quinta-feira";"20:20:00";"RJ";116;110,1;"GUAPIMIRIM";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;"-22.550732";"-42.989689";"SR-RJ";"DEL5/4";"UOP02/RJ"
183277;2019-01-03;"quinta-feira";"22:00:00";"GO";60;118;"TEREZOPOLIS DE GOIAS";"Falta de Atenção à Condução";"Colisão transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Ignorado";"Dupla";"Reta";"Sim";3;0;0;0;3;0;0;2;"-16.4848";"-49.0935";"SR-GO";"DEL1/1";"UOP01/GO"
183278;2019-01-03;"quinta-feira";"19:30:00";"RJ";101;492;"ANGRA DOS REIS";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;"-22.95143833";"-44.32640076";"SR-RJ";"DEL5/3";"UOP02/RJ"
183280;2019-01-03;"quinta-feira";"22:20:00";"SC";470;52,6;"BLUMENAU";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;"-26.86491988";"-49.09924242";"SR-SC";"DEL8/4";"UOP01/SC"
183281;2019-01-03;"quinta-feira";"22:30:00";"PR";376;598;"CURITIBA";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;"-25.5113057";"-49.33856964";"SR-PR";"DEL7/1";"UOP04/PR"
183282;2019-01-03;"quinta-feira";"21:30:00";"MT";70;94,7;"GENERAL CARNEIRO";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;"-15.573943";"-52.894604";"SR-MT";"DEL2/8";"UOP01/MT"
183283;2019-01-03;"quinta-feira";"20:00:00";"BA";116;900;"CANDIDO SALES";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";6;0;4;0;2;0;4;2;"-15.435788";"-41.221933";"SR-BA";"DEL10/8";"UOP03/BA"
183284;2019-01-03;"quinta-feira";"23:15:00";"PR";476;137,9;"CURITIBA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;1;1;0;1;2;"-25.50586385";"-49.28318739";"SR-PR";"DEL7/1";"UOP06/PR"
183285;2019-01-03;"quinta-feira";"23:25:00";"PE";428;185,7;"PETROLINA";"Ingestão de Álcool";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Interseção de vias";"Sim";1;0;1;0;0;0;1;1;"-9.340178";"-40.470364";"SR-PE";"DEL11/6";"UOP01/PE"
183286;2019-01-04;"sexta-feira";"00:00:00";"SP";381;87;"SAO PAULO";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-23.47182248";"-46.56393015";"SR-SP";"DEL6/3";"UOP02/SP"
183287;2019-01-04;"sexta-feira";"00:45:00";"DF";60;4,5;"BRASILIA";"Desobediência às normas de trânsito pelo condutor";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-15.892721";"-48.095741";"SR-DF";"DF";"UOP03/DF"
183288;2019-01-04;"sexta-feira";"01:00:00";"PR";376;624,6;"SAO JOSE DOS PINHAIS";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";1;0;1;0;0;0;1;1;"-25.65175358";"-49.15722549";"SR-PR";"DEL7/1";"UOP08/PR"
183290;2019-01-03;"quinta-feira";"22:40:00";"CE";116;340;"JAGUARIBE";"Deficiência ou não Acionamento do Sistema de Iluminação/Sinalização do Veículo";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-5.990852";"-38.628197";"SR-CE";"DEL16/5";"UOP02/CE"
183291;2019-01-04;"sexta-feira";"01:45:00";"RJ";40;124;"DUQUE DE CAXIAS";"Defeito na Via";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;1;"-22.8147";"-43.2881";"SR-RJ";"DEL5/1";"UOP01/RJ"
183292;2019-01-04;"sexta-feira";"02:10:00";"MG";267;262,6;"AIURUOCA";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Não";1;0;0;1;0;0;1;1;"-21.93366529";"-44.63166357";"SR-MG";"DEL5";"UOP03/MG"
183293;2019-01-04;"sexta-feira";"03:20:00";"PR";116;98;"SAO JOSE DOS PINHAIS";"Não guardar distância de segurança";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;"-25.519745";"-49.134327";"SR-PR";"DEL7/1";"UOP01/PR"
183294;2019-01-04;"sexta-feira";"03:30:00";"PE";424;25;"VENTUROSA";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";1;0;0;1;0;0;1;1;"-8.560179";"-36.893537";"SR-PE";"DEL11/3";"UOP02/PE"
183295;2019-01-04;"sexta-feira";"04:00:00";"SC";101;203,2;"SAO JOSE";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;"-27.5742";"-48.6134";"SR-SC";"DEL8/1";"UOP01/SC"
183296;2019-01-04;"sexta-feira";"05:30:00";"MG";381;507,3;"SAO JOAQUIM DE BICAS";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";5;0;3;0;2;0;3;2;"-20.0442";"-44.2708";"SR-MG";"DEL4/1";"UOP03/MG"
183297;2019-01-04;"sexta-feira";"05:50:00";"GO";364;246,7;"JATAI";"Avarias e/ou desgaste excessivo no pneu";"Incêndio";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-17.749666";"-52.126781";"SR-GO";"DEL1/5";"UOP01/GO"
183298;2019-01-04;"sexta-feira";"06:00:00";"PR";277;76;"SAO JOSE DOS PINHAIS";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;"-25.49430517";"-49.16677952";"SR-PR";"DEL7/1";"UOP01/PR"
183299;2019-01-04;"sexta-feira";"06:10:00";"SP";153;56,1;"SAO JOSE DO RIO PRETO";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Sim";2;0;0;1;1;0;1;1;"-20.761505";"-49.346199";"SR-SP";"DEL6/9";"UOP01/SP"
183300;2019-01-04;"sexta-feira";"05:40:00";"SC";282;30,3;"SANTO AMARO DA IMPERATRIZ";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Fatais";"Amanhecer";"Decrescente";"Nublado";"Simples";"Curva";"Não";5;1;2;2;0;0;4;2;"-27.68892433";"-48.7929225";"SR-SC";"DEL8/1";"UOP03/SC"
183301;2019-01-04;"sexta-feira";"06:25:00";"SC";101;30,4;"JOINVILLE";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Viaduto";"Não";4;0;3;0;1;0;3;2;"-26.2367";"-48.9146";"SR-SC";"DEL8/3";"UOP01/SC"
183302;2019-01-04;"sexta-feira";"07:00:00";"SC";101;155;"PORTO BELO";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;1;0;0;2;0;0;3;"-27.1719";"-48.6115";"SR-SC";"DEL8/4";"UOP03/SC"
183304;2019-01-04;"sexta-feira";"07:20:00";"RJ";101;316;"SAO GONCALO";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-22.828388";"-43.092102";"SR-RJ";"DEL5/2";"UOP02/RJ"
183305;2019-01-04;"sexta-feira";"04:30:00";"RR";174;500;"BOA VISTA";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;2;"2.78488113";"-60.70113659";"SR-RR";"UOP01/RR";""
183306;2019-01-04;"sexta-feira";"07:00:00";"RJ";40;94,1;"DUQUE DE CAXIAS";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Não Informado";"Não";3;0;3;0;0;0;3;1;"-22.5723";"-43.2583";"SR-RJ";"DEL5/6";"UOP03/RJ"
183307;2019-01-04;"sexta-feira";"07:00:00";"SP";116;272,2;"TABOAO DA SERRA";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Não Informado";"Sim";4;0;1;0;1;2;1;2;"-23.61470215";"-46.78782105";"SR-SP";"DEL6/4";"UOP01/SP"
183308;2019-01-04;"sexta-feira";"07:10:00";"MG";381;345;"BELA VISTA DE MINAS";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Não Informado";"Não";9;0;9;0;0;0;9;2;"-19.83205367";"-43.09613678";"SR-MG";"DEL4/3";"UOP01/MG"
183309;2019-01-04;"sexta-feira";"06:45:00";"ES";101;299,9;"VIANA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Curva";"Sim";3;0;2;0;1;0;2;2;"-20.35783552";"-40.43102156";"SR-ES";"DEL12/1";"UOP01/ES"
183310;2019-01-04;"sexta-feira";"07:50:00";"ES";101;271,5;"SERRA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;1;0;3;0;1;4;"-20.22604731";"-40.28620809";"SR-ES";"DEL12/2";"UOP01/ES"
183311;2019-01-04;"sexta-feira";"07:30:00";"SP";153;135,4;"UBARANA";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Não";11;1;2;2;3;3;4;3;"-21.284042";"-49.788876";"SR-SP";"DEL6/9";"UOP01/SP"
183312;2019-01-04;"sexta-feira";"07:10:00";"PE";101;58;"RECIFE";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;0;1;0;1;"-7.978";"-34.9271";"SR-PE";"DEL11/1";"UOP02/PE"
183313;2019-01-04;"sexta-feira";"06:10:00";"PB";230;368,5;"MALTA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-6.9057";"-37.5322";"SR-PB";"DEL14/3";"UOP02/PB"
183314;2019-01-04;"sexta-feira";"07:55:00";"MG";116;774,6;"LEOPOLDINA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-21.6038117";"-42.69973755";"SR-MG";"DEL4/7";"UOP01/MG"
183315;2019-01-03;"quinta-feira";"19:15:00";"MG";381;705;"LAVRAS";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Curva";"Não";5;0;1;0;4;0;1;1;"-21.3237";"-45.1662";"SR-MG";"DEL4/4";"UOP02/MG"
183316;2019-01-04;"sexta-feira";"02:45:00";"MG";381;704;"LAVRAS";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Dupla";"Curva";"Não";3;0;1;0;2;0;1;1;"-21.3156";"-45.1672";"SR-MG";"DEL4/4";"UOP02/MG"
183317;2019-01-04;"sexta-feira";"04:45:00";"MG";381;220,7;"BELO ORIENTE";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Curva";"Não";2;0;1;0;1;0;1;1;"-19.3243";"-42.4169";"SR-MG";"DEL4/6";"UOP01/MG"
183318;2019-01-04;"sexta-feira";"08:30:00";"RJ";101;253;"RIO BONITO";"Defeito Mecânico no Veículo";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-22.687958";"-42.54129";"SR-RJ";"DEL5/2";"UOP03/RJ"
183319;2019-01-02;"quarta-feira";"12:30:00";"MG";262;101;"ABRE CAMPO";"Defeito Mecânico no Veículo";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Simples";"Não Informado";"Não";2;0;0;0;2;0;0;2;"-20.289152";"-42.523285";"SR-MG";"DEL4/3";"UOP03/MG"
183320;2019-01-04;"sexta-feira";"08:10:00";"MG";381;527;"BRUMADINHO";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Dupla";"Não Informado";"Não";1;0;1;0;0;0;1;1;"-20.167";"-44.3321";"SR-MG";"DEL4/4";"UOP03/MG"
183322;2019-01-04;"sexta-feira";"07:00:00";"SP";116;294;"ITAPECERICA DA SERRA";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;1;"-23.73776205";"-46.89635061";"SR-SP";"DEL6/4";"UOP01/SP"
183323;2019-01-04;"sexta-feira";"07:40:00";"PR";476;139;"CURITIBA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-25.51284";"-49.289257";"SR-PR";"DEL7/1";"UOP06/PR"
183324;2019-01-04;"sexta-feira";"06:20:00";"MG";381;946,9;"EXTREMA";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Fatais";"Amanhecer";"Decrescente";"Nublado";"Dupla";"Reta";"Não";4;1;0;2;1;0;2;2;"-22.86554348";"-46.34758472";"SR-MG";"DEL09";"UOP03/MG"
